Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Mongolia,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,WPR,Western Pacific,Country,MNG,Year,2019,False,,,,,,,,,,,,,98,,,,,,98,,,EN,2025-07-13T22:00:00.000Z
Morocco,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Niue,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,WPR,Western Pacific,Country,NIU,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,WPR,Western Pacific,Country,NIU,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
"occupied Palestinian territory, including east Jerusalem",MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,EMR,Eastern Mediterranean,Country,PSE,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,EMR,Eastern Mediterranean,Country,PSE,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Oman,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Saint Vincent and the Grenadines,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Seychelles,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,AFR,Africa,Country,SYC,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,AFR,Africa,Country,SYC,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Sri Lanka,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Tonga,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,WPR,Western Pacific,Country,TON,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,WPR,Western Pacific,Country,TON,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Turkmenistan,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,EUR,Europe,Country,TKM,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,EUR,Europe,Country,TKM,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z
Uruguay,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,96,,,,,,96,,,EN,2025-07-13T22:00:00.000Z
Uzbekistan,MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),numeric,EUR,Europe,Country,UZB,Year,2019,False,,,,,,,,,,,,,99,,,,,,99,,,EN,2025-07-13T22:00:00.000Z,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),numeric,EUR,Europe,Country,UZB,Year,2019,False,,,,,,,,,,,,,98,,,,,,98,,,EN,2025-07-13T22:00:00.000Z
