Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Argentina,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ARG,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.02,,,77.01,,77.09,77.0 [77.0-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,ARG,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.92,,,8.42,,9.47,8.9 [8.4-9.5],,,EN,2025-04-14T22:00:00.000Z
Uruguay,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,URY,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.01,,,76.97,,77.13,77.0 [77.0-77.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,URY,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.18,,,5.94,,6.43,6.2 [5.9-6.4],,,EN,2025-04-14T22:00:00.000Z
Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.1,,,77.0,,77.24,77.1 [77.0-77.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.9,,,5.64,,6.17,5.9 [5.6-6.2],,,EN,2025-04-14T22:00:00.000Z
China,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,CHN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.31,,,76.75,,77.92,77.3 [76.7-77.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,CHN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.97,,,5.6,,6.34,6.0 [5.6-6.3],,,EN,2025-04-14T22:00:00.000Z
Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,LKA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.45,,,76.72,,78.37,77.5 [76.7-78.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,SEAR,South-East Asia,Country,LKA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.24,,,6.02,,6.49,6.2 [6.0-6.5],,,EN,2025-04-14T22:00:00.000Z
Tunisia,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.51,,,76.76,,78.46,77.5 [76.8-78.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.4,,,14.12,,14.69,14.4 [14.1-14.7],,,EN,2025-04-14T22:00:00.000Z
Türkiye,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.62,,,77.24,,78.08,77.6 [77.2-78.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.09,,,8.34,,9.93,9.1 [8.3-9.9],,,EN,2025-04-14T22:00:00.000Z
Slovakia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.61,,,77.54,,77.73,77.6 [77.5-77.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.93,,,4.75,,5.12,4.9 [4.7-5.1],,,EN,2025-04-14T22:00:00.000Z
Cuba,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CUB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.66,,,77.63,,77.76,77.7 [77.6-77.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,CUB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.44,,,4.83,,6.12,5.4 [4.8-6.1],,,EN,2025-04-14T22:00:00.000Z
Poland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.73,,,77.73,,77.8,77.7 [77.7-77.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.82,,,3.73,,3.9,3.8 [3.7-3.9],,,EN,2025-04-14T22:00:00.000Z
Ecuador,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ECU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.75,,,77.4,,78.13,77.8 [77.4-78.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,ECU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.68,,,11.22,,12.18,11.7 [11.2-12.2],,,EN,2025-04-14T22:00:00.000Z
Iran (Islamic Republic of),WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,IRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.78,,,77.65,,77.98,77.8 [77.7-78.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,IRN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.13,,,7.49,,19.46,12.1 [7.5-19.5],,,EN,2025-04-14T22:00:00.000Z
Albania,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.94,,,77.69,,78.25,77.9 [77.7-78.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ALB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,7.97,,,7.59,,8.36,8.0 [7.6-8.4],,,EN,2025-04-14T22:00:00.000Z
Colombia,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,COL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,77.95,,,77.73,,78.24,78.0 [77.7-78.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,COL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.37,,,8.92,,17.15,12.4 [8.9-17.1],,,EN,2025-04-14T22:00:00.000Z
Peru,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PER,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.29,,,77.8,,78.99,78.3 [77.8-79.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,PER,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.23,,,12.22,,16.59,14.2 [12.2-16.6],,,EN,2025-04-14T22:00:00.000Z
Croatia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.6,,,78.52,,78.73,78.6 [78.5-78.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.01,,,3.81,,4.21,4.0 [3.8-4.2],,,EN,2025-04-14T22:00:00.000Z
United States of America,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,USA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.74,,,78.69,,78.79,78.7 [78.7-78.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,USA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.52,,,5.43,,5.62,5.5 [5.4-5.6],,,EN,2025-04-14T22:00:00.000Z
Qatar,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.9,,,78.2,,79.62,78.9 [78.2-79.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.42,,,5.17,,5.68,5.4 [5.2-5.7],,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Qatar are from the vital registration system, with a rate of 3.6, 5.0 and 6.4 deaths per 1,000 live births for both sexes, respectively, in 2021.",EN,2025-04-14T22:00:00.000Z
Nicaragua,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,NIC,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.87,,,78.5,,79.21,78.9 [78.5-79.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,NIC,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.12,,,11.46,,13.14,12.1 [11.5-13.1],,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",EN,2025-04-14T22:00:00.000Z
Estonia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,EST,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.89,,,78.76,,79.13,78.9 [78.8-79.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,EST,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.94,,,1.77,,2.13,1.9 [1.8-2.1],,,EN,2025-04-14T22:00:00.000Z
Panama,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PAN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,78.97,,,78.77,,79.2,79.0 [78.8-79.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,PAN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.7,,,12.41,,12.98,12.7 [12.4-13.0],,,EN,2025-04-14T22:00:00.000Z
Czechia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,79.14,,,79.1,,79.24,79.1 [79.1-79.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.45,,,2.35,,2.55,2.4 [2.3-2.6],,,EN,2025-04-14T22:00:00.000Z
Lebanon,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,79.29,,,78.82,,79.85,79.3 [78.8-79.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,LBN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.84,,,11.95,,13.78,12.8 [11.9-13.8],,,EN,2025-04-14T22:00:00.000Z
Jordan,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,79.79,,,79.28,,80.35,79.8 [79.3-80.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,JOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.63,,,10.97,,17.43,13.6 [11.0-17.4],,,EN,2025-04-14T22:00:00.000Z
Costa Rica,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CRI,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,80.3,,,80.2,,80.42,80.3 [80.2-80.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,CRI,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,7.94,,,7.7,,8.18,7.9 [7.7-8.2],,,EN,2025-04-14T22:00:00.000Z
Greece,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GRC,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,80.91,,,80.89,,80.99,80.9 [80.9-81.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.48,,,3.32,,3.64,3.5 [3.3-3.6],,,EN,2025-04-14T22:00:00.000Z
Germany,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,DEU,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,80.97,,,80.91,,81.03,81.0 [80.9-81.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DEU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.15,,,3.09,,3.2,3.1 [3.1-3.2],,,EN,2025-04-14T22:00:00.000Z
Chile,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CHL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.03,,,81.0,,81.12,81.0 [81.0-81.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,CHL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,6.03,,,5.88,,6.19,6.0 [5.9-6.2],,,EN,2025-04-14T22:00:00.000Z
United Kingdom of Great Britain and Northern Ireland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GBR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.22,,,81.16,,81.29,81.2 [81.2-81.3],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.84,,,3.77,,3.92,3.8 [3.8-3.9],,,EN,2025-04-14T22:00:00.000Z
Slovenia,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.29,,,81.14,,81.47,81.3 [81.1-81.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.95,,,1.8,,2.12,2.0 [1.8-2.1],,,EN,2025-04-14T22:00:00.000Z
Denmark,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,DNK,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.28,,,81.25,,81.38,81.3 [81.2-81.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.31,,,3.16,,3.47,3.3 [3.2-3.5],,,EN,2025-04-14T22:00:00.000Z
United Arab Emirates,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,ARE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.41,,,81.06,,81.89,81.4 [81.1-81.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,ARE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.99,,,4.69,,5.31,5.0 [4.7-5.3],,,EN,2025-04-14T22:00:00.000Z
Portugal,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,PRT,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.37,,,81.35,,81.45,81.4 [81.4-81.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.8,,,2.69,,2.92,2.8 [2.7-2.9],,,EN,2025-04-14T22:00:00.000Z
Austria,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AUT,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.65,,,81.63,,81.73,81.6 [81.6-81.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AUT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.92,,,2.8,,3.05,2.9 [2.8-3.1],,,EN,2025-04-14T22:00:00.000Z
Belgium,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BEL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.61,,,81.59,,81.7,81.6 [81.6-81.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.29,,,3.19,,3.41,3.3 [3.2-3.4],,,EN,2025-04-14T22:00:00.000Z
Finland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,FIN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.65,,,81.61,,81.75,81.6 [81.6-81.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FIN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.86,,,1.76,,1.97,1.9 [1.8-2.0],,,EN,2025-04-14T22:00:00.000Z
New Zealand,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,NZL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.81,,,81.78,,81.92,81.8 [81.8-81.9],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,NZL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.32,,,4.08,,4.55,4.3 [4.1-4.6],,,EN,2025-04-14T22:00:00.000Z
Ireland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,IRL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,81.94,,,81.9,,82.06,81.9 [81.9-82.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.01,,,2.85,,3.17,3.0 [2.9-3.2],,,EN,2025-04-14T22:00:00.000Z
Canada,WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CAN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.02,,,82.01,,82.09,82.0 [82.0-82.1],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,AMR,Americas,Country,CAN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.5,,,4.41,,4.57,4.5 [4.4-4.6],,,EN,2025-04-14T22:00:00.000Z
Malta,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MLT,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.15,,,81.99,,82.39,82.1 [82.0-82.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.38,,,4.78,,6.03,5.4 [4.8-6.0],,,EN,2025-04-14T22:00:00.000Z
Cyprus,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CYP,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.18,,,81.97,,82.48,82.2 [82.0-82.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.55,,,2.28,,2.86,2.6 [2.3-2.9],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-14T22:00:00.000Z
Netherlands (Kingdom of the),WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,NLD,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.34,,,82.32,,82.42,82.3 [82.3-82.4],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.49,,,3.4,,3.58,3.5 [3.4-3.6],,,EN,2025-04-14T22:00:00.000Z
