Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Guyana,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,GUY,Year,2019,False,,,,,,,,,,,,,77.0,,,59.0,,97.0,77 [59-97],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,GUY,Year,2019,False,,,,,,,,,,,,,497,,,,,,497,,,EN,2025-01-08T23:00:00.000Z
United Kingdom of Great Britain and Northern Ireland,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,GBR,Year,2019,False,,,,,,,,,,,,,8.1,,,7.3,,8.9,8.1 [7.3-8.9],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,GBR,Year,2019,False,,,,,,,,,,,,,4803,,,,,,4803,,,EN,2025-01-08T23:00:00.000Z
Croatia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,HRV,Year,2019,False,,,,,,,,,,,,,8.6,,,7.3,,9.9,8.6 [7.3-9.9],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,HRV,Year,2019,False,,,,,,,,,,,,,297,,,,,,297,,,EN,2025-01-08T23:00:00.000Z
Luxembourg,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,LUX,Year,2019,False,,,,,,,,,,,,,8.9,,,7.6,,10.0,8.9 [7.6-10],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,LUX,Year,2019,False,,,,,,,,,,,,,48,,,,,,48,,,EN,2025-01-08T23:00:00.000Z
Republic of Moldova,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,MDA,Year,2019,False,,,,,,,,,,,,,80.0,,,68.0,,92.0,80 [68-92],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,MDA,Year,2019,False,,,,,,,,,,,,,2809,,,,,,2809,,,EN,2025-01-08T23:00:00.000Z
Tajikistan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,TJK,Year,2019,False,,,,,,,,,,,,,83.0,,,64.0,,104.0,83 [64-104],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,TJK,Year,2019,False,,,,,,,,,,,,,5755,,,,,,5755,,,EN,2025-01-08T23:00:00.000Z
Niger,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,NER,Year,2019,False,,,,,,,,,,,,,84.0,,,54.0,,120.0,84 [54-120],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,NER,Year,2019,False,,,,,,,,,,,,,11485,,,,,,11 485,,,EN,2025-01-08T23:00:00.000Z
Eritrea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,ERI,Year,2019,False,,,,,,,,,,,,,86.0,,,40.0,,151.0,86 [40-151],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,ERI,Year,2019,False,,,,,,,,,,,,,1828,,,,,,1828,,,EN,2025-01-08T23:00:00.000Z
Mauritania,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,MRT,Year,2019,False,,,,,,,,,,,,,89.0,,,58.0,,127.0,89 [58-127],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,MRT,Year,2019,False,,,,,,,,,,,,,2492,,,,,,2492,,,EN,2025-01-08T23:00:00.000Z
Belgium,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,BEL,Year,2019,False,,,,,,,,,,,,,9.0,,,7.7,,10.0,9 [7.7-10],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,BEL,Year,2019,False,,,,,,,,,,,,,895,,,,,,895,,,EN,2025-01-08T23:00:00.000Z
France,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,FRA,Year,2019,False,,,,,,,,,,,,,9.0,,,7.9,,10.0,9 [7.9-10],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,FRA,Year,2019,False,,,,,,,,,,,,,4869,,,,,,4869,,,EN,2025-01-08T23:00:00.000Z
Oman,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,9.2,,,7.9,,11.0,9.2 [7.9-11],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,OMN,Year,2019,False,,,,,,,,,,,,,368,,,,,,368,,,EN,2025-01-08T23:00:00.000Z
Samoa,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,WSM,Year,2019,False,,,,,,,,,,,,,9.9,,,8.4,,11.0,9.9 [8.4-11],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,WSM,Year,2019,False,,,,,,,,,,,,,18,,,,,,18,,,EN,2025-01-08T23:00:00.000Z
Spain,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,ESP,Year,2019,False,,,,,,,,,,,,,9.9,,,8.4,,11.0,9.9 [8.4-11],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,ESP,Year,2019,False,,,,,,,,,,,,,4071,,,,,,4071,,,EN,2025-01-08T23:00:00.000Z
Malaysia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,MYS,Year,2019,False,,,,,,,,,,,,,92.0,,,79.0,,106.0,92 [79-106],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,MYS,Year,2019,False,,,,,,,,,,,,,25565,,,,,,25 565,,,EN,2025-01-08T23:00:00.000Z
Morocco,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,97.0,,,83.0,,112.0,97 [83-112],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,MAR,Year,2019,False,,,,,,,,,,,,,30762,,,,,,30 762,,,EN,2025-01-08T23:00:00.000Z
